time_seconds,rpm,time
48.373,7412,48373
48.38,7425,48380
48.387,7422,48387
48.393,7422,48393
48.4,7411,48400
48.407,7424,48407
48.413,7424,48413
48.42,7435,48420
48.427,7426,48427
48.433,7426,48433
48.44,7434,48440
48.447,7433,48447
48.453,7433,48453
48.46,7427,48460
48.467,7428,48467
48.473,7428,48473
48.48,7438,48480
48.487,7435,48487
48.493,7435,48493
48.5,7430,48500
48.507,7428,48507
48.513,7428,48513
48.52,7423,48520
48.527,7434,48527
48.533,7434,48533
48.54,7422,48540
48.547,7433,48547
48.553,7433,48553
48.56,7446,48560
48.567,7426,48567
48.573,7426,48573
48.58,7436,48580
48.587,7449,48587
48.593,7449,48593
48.6,7428,48600
48.607,7413,48607
48.613,7413,48613
48.62,7442,48620
48.627,7473,48627
48.633,7473,48633
48.64,7436,48640
48.647,7410,48647
48.653,7410,48653
48.66,7441,48660
48.667,7460,48667
48.673,7460,48673
48.68,7438,48680
48.687,7422,48687
48.693,7422,48693
48.7,7437,48700
48.707,7448,48707
48.713,7448,48713
48.72,7452,48720
48.727,7449,48727
48.733,7449,48733
48.74,7427,48740
48.747,7439,48747
48.753,7439,48753
48.76,7455,48760
48.767,7441,48767
48.773,7441,48773
48.78,7436,48780
48.787,7451,48787
48.793,7451,48793
48.8,7453,48800
48.807,7440,48807
48.813,7440,48813
48.82,7440,48820
48.827,7452,48827
48.833,7452,48833
48.84,7459,48840
48.847,7456,48847
48.853,7456,48853
48.86,7444,48860
48.867,7444,48867
48.873,7444,48873
48.88,7449,48880
48.887,7445,48887
48.893,7445,48893
48.9,7456,48900
48.907,7464,48907
48.913,7464,48913
48.92,7440,48920
48.927,7433,48927
48.933,7433,48933
48.94,7458,48940
48.947,7470,48947
48.953,7470,48953
48.96,7440,48960
48.967,7433,48967
48.973,7433,48973
48.98,7458,48980
48.987,7468,48987
48.993,7468,48993
49,7464,49000
49.007,7450,49007
49.013,7450,49013
49.02,7453,49020
49.027,7471,49027
49.033,7471,49033
49.04,7465,49040
49.047,7451,49047
49.053,7451,49053
49.06,7459,49060
49.067,7469,49067
49.073,7469,49073
49.08,7460,49080
49.087,7467,49087
49.093,7467,49093
49.1,7465,49100
49.107,7456,49107
49.113,7456,49113
49.12,7457,49120
49.127,7458,49127
49.133,7458,49133
49.14,7464,49140
49.147,7471,49147
49.153,7471,49153
49.16,7465,49160
49.167,7458,49167
49.173,7458,49173
49.18,7458,49180
49.187,7478,49187
49.193,7478,49193
49.2,7474,49200
49.207,7455,49207
49.213,7455,49213
49.22,7454,49220
49.227,7486,49227
49.233,7486,49233
49.24,7483,49240
49.247,7451,49247
49.253,7451,49253
49.26,7456,49260
49.267,7489,49267
49.273,7489,49273
49.28,7482,49280
49.287,7462,49287
49.293,7462,49293
49.3,7471,49300
49.307,7478,49307
49.313,7478,49313
49.32,7475,49320
49.327,7467,49327
49.333,7467,49333
49.34,7451,49340
49.347,7473,49347
49.353,7473,49353
49.36,7499,49360
49.367,7469,49367
49.373,7469,49373
49.38,7452,49380
49.387,7471,49387
49.393,7471,49393
49.4,7488,49400
49.407,7489,49407
49.413,7489,49413
49.42,7462,49420
49.427,7476,49427
49.433,7476,49433
49.44,7500,49440
49.447,7471,49447
49.453,7471,49453
49.46,7468,49460
49.467,7506,49467
49.473,7506,49473
49.48,7492,49480
49.487,7465,49487
49.493,7465,49493
49.5,7478,49500
49.507,7487,49507
49.513,7487,49513
49.52,7478,49520
49.527,7477,49527
49.533,7477,49533
49.54,7483,49540
49.547,7477,49547
49.553,7477,49553
49.56,7476,49560
49.567,7484,49567
49.573,7484,49573
49.58,7481,49580
49.587,7486,49587
49.593,7486,49593
49.6,7490,49600
49.607,7491,49607
49.613,7491,49613
49.62,7488,49620
49.627,7472,49627
49.633,7472,49633
49.64,7494,49640
49.647,7503,49647
49.653,7503,49653
49.66,7491,49660
49.667,7491,49667
49.673,7491,49673
49.68,7489,49680
49.687,7490,49687
49.693,7490,49693
49.7,7493,49700
49.707,7492,49707
49.713,7492,49713
49.72,7497,49720
49.727,7485,49727
49.733,7485,49733
49.74,7488,49740
49.747,7500,49747
49.753,7500,49753
49.76,7480,49760
49.767,7484,49767
49.773,7484,49773
49.78,7512,49780
49.787,7513,49787
49.793,7513,49793
49.8,7486,49800
49.807,7482,49807
49.813,7482,49813
49.82,7503,49820
49.827,7509,49827
49.833,7509,49833
49.84,7498,49840
49.847,7494,49847
49.853,7494,49853
49.86,7506,49860
49.867,7503,49867
49.873,7503,49873
49.88,7492,49880
49.887,7506,49887
49.893,7506,49893
49.9,7512,49900
49.907,7499,49907
49.913,7499,49913
49.92,7481,49920
49.927,7489,49927
49.933,7489,49933
49.94,7525,49940
49.947,7520,49947
49.953,7520,49953
49.96,7481,49960
49.967,7483,49967
49.973,7483,49973
49.98,7520,49980
49.987,7510,49987
49.993,7510,49993
50,7485,50000
50.007,7517,50007
50.013,7517,50013
50.02,7528,50020
50.027,7500,50027
50.033,7500,50033
50.04,7496,50040
50.047,7513,50047
50.053,7513,50053
50.06,7504,50060
50.067,7502,50067
50.073,7502,50073
50.08,7521,50080
50.087,7519,50087
50.093,7519,50093
50.1,7502,50100
50.107,7501,50107
50.113,7501,50113
50.12,7507,50120
50.127,7506,50127
50.133,7506,50133
50.14,7516,50140
50.147,7520,50147
50.153,7520,50153
50.16,7510,50160
50.167,7502,50167
50.173,7502,50173
50.18,7515,50180
50.187,7528,50187
50.193,7528,50193
50.2,7506,50200
50.207,7493,50207
50.213,7493,50213
50.22,7527,50220
50.227,7530,50227
50.233,7530,50233
50.24,7509,50240
50.247,7498,50247
50.253,7498,50253
50.26,7510,50260
50.267,7531,50267
50.273,7531,50273
50.28,7529,50280
50.287,7507,50287
50.293,7507,50293
50.3,7507,50300
50.307,7524,50307
50.313,7524,50313
50.32,7541,50320
50.327,7524,50327
50.333,7524,50333
50.34,7493,50340
50.347,7509,50347
50.353,7509,50353
50.36,7547,50360
50.367,7532,50367
50.373,7532,50373
50.38,7490,50380
50.387,7508,50387
50.393,7508,50393
50.4,7543,50400
50.407,7528,50407
50.413,7528,50413
50.42,7509,50420
50.427,7515,50427
50.433,7515,50433
50.44,7529,50440
50.447,7536,50447
50.453,7536,50453
50.46,7529,50460
50.467,7521,50467
50.473,7521,50473
50.48,7522,50480
50.487,7534,50487
50.493,7534,50493
50.5,7533,50500
50.507,7523,50507
50.513,7523,50513
50.52,7523,50520
50.527,7537,50527
50.533,7537,50533
50.54,7537,50540
50.547,7524,50547
50.553,7524,50553
50.56,7523,50560
50.567,7529,50567
50.573,7529,50573
50.58,7526,50580
50.587,7530,50587
50.593,7530,50593
50.6,7528,50600
50.607,7527,50607
50.613,7527,50613
50.62,7527,50620
50.627,7539,50627
50.633,7539,50633
50.64,7537,50640
50.647,7523,50647
50.653,7523,50653
50.66,7534,50660
50.667,7552,50667
50.673,7552,50673
50.68,7531,50680
50.687,7517,50687
50.693,7517,50693
50.7,7537,50700
50.707,7539,50707
50.713,7539,50713
50.72,7534,50720
50.727,7539,50727
50.733,7539,50733
50.74,7532,50740
50.747,7540,50747
50.753,7540,50753
50.76,7540,50760
50.767,7529,50767
50.773,7529,50773
50.78,7542,50780
50.787,7552,50787
50.793,7552,50793
50.8,7533,50800
50.807,7506,50807
50.813,7506,50813
50.82,7541,50820
50.827,7576,50827
50.833,7576,50833
50.84,7538,50840
50.847,7508,50847
50.853,7508,50853
50.86,7526,50860
50.867,7577,50867
50.873,7577,50873
50.88,7560,50880
50.887,7510,50887
50.893,7510,50893
50.9,7533,50900
50.907,7574,50907
50.913,7574,50913
50.92,7554,50920
50.927,7520,50927
50.933,7520,50933
50.94,7534,50940
50.947,7563,50947
50.953,7563,50953
50.96,7542,50960
50.967,7516,50967
50.973,7516,50973
50.98,7533,50980
50.987,7565,50987
50.993,7565,50993
51,7555,51000
51.007,7523,51007
51.013,7523,51013
51.02,7546,51020
51.027,7567,51027
51.033,7567,51033
51.04,7556,51040
51.047,7529,51047
51.053,7529,51053
51.06,7550,51060
51.067,7570,51067
51.073,7570,51073
51.08,7549,51080
51.087,7535,51087
51.093,7535,51093
51.1,7550,51100
51.107,7562,51107
51.113,7562,51113
51.12,7531,51120
51.127,7522,51127
51.133,7522,51133
51.14,7564,51140
51.147,7569,51147
51.153,7569,51153
51.16,7529,51160
51.167,7537,51167
51.173,7537,51173
51.18,7569,51180
51.187,7557,51187
51.193,7557,51193
51.2,7546,51200
51.207,7560,51207
51.213,7560,51213
51.22,7554,51220
51.227,7543,51227
51.233,7543,51233
51.24,7561,51240
51.247,7553,51247
51.253,7553,51253
51.26,7532,51260
51.267,7556,51267
51.273,7556,51273
51.28,7570,51280
51.287,7554,51287
51.293,7554,51293
51.3,7542,51300
51.307,7548,51307
51.313,7548,51313
51.32,7560,51320
51.327,7570,51327
51.333,7570,51333
51.34,7554,51340
51.347,7551,51347
51.353,7551,51353
51.36,7554,51360
51.367,7557,51367
51.373,7557,51373
51.38,7556,51380
51.387,7559,51387
51.393,7559,51393
51.4,7563,51400
51.407,7545,51407
51.413,7545,51413
51.42,7558,51420
51.427,7570,51427
51.433,7570,51433
51.44,7559,51440
51.447,7566,51447
51.453,7566,51453
51.46,7547,51460
51.467,7564,51467
51.473,7564,51473
51.48,7571,51480
51.487,7560,51487
51.493,7560,51493
51.5,7542,51500
51.507,7553,51507
51.513,7553,51513
51.52,7575,51520
51.527,7569,51527
51.533,7569,51533
51.54,7545,51540
51.547,7538,51547
51.553,7538,51553
51.56,7572,51560
51.567,7584,51567
51.573,7584,51573
51.58,7555,51580
51.587,7544,51587
51.593,7544,51593
51.6,7583,51600
51.607,7598,51607
51.613,7598,51613
51.62,7554,51620
51.627,7543,51627
51.633,7543,51633
51.64,7583,51640
51.647,7592,51647
51.653,7592,51653
51.66,7550,51660
51.667,7529,51667
51.673,7529,51673
51.68,7577,51680
51.687,7602,51687
51.693,7602,51693
51.7,7559,51700
51.707,7534,51707
51.713,7534,51713
51.72,7562,51720
51.727,7603,51727
51.733,7603,51733
51.74,7580,51740
51.747,7541,51747
51.753,7541,51753
51.76,7559,51760
51.767,7595,51767
51.773,7595,51773
51.78,7571,51780
51.787,7536,51787
51.793,7536,51793
51.8,7566,51800
51.807,7602,51807
51.813,7602,51813
51.82,7559,51820
51.827,7544,51827
51.833,7544,51833
51.84,7597,51840
51.847,7606,51847
51.853,7606,51853
51.86,7539,51860
51.867,7549,51867
51.873,7549,51873
51.88,7595,51880
51.887,7592,51887
51.893,7592,51893
51.9,7565,51900
51.907,7556,51907
51.913,7556,51913
51.92,7584,51920
51.927,7578,51927
51.933,7578,51933
51.94,7560,51940
51.947,7570,51947
51.953,7570,51953
51.96,7582,51960
51.967,7574,51967
51.973,7574,51973
51.98,7579,51980
51.987,7587,51987
51.993,7587,51993
52,7572,52000
52.007,7559,52007
52.013,7559,52013
52.02,7577,52020
52.027,7603,52027
52.033,7603,52033
52.04,7583,52040
52.047,7560,52047
52.053,7560,52053
52.06,7577,52060
52.067,7599,52067
52.073,7599,52073
52.08,7578,52080
52.087,7563,52087
52.093,7563,52093
52.1,7575,52100
52.107,7587,52107
52.113,7587,52113
52.12,7577,52120
52.127,7578,52127
52.133,7578,52133
52.14,7581,52140
52.147,7574,52147
52.153,7574,52153
52.16,7576,52160
52.167,7584,52167
52.173,7584,52173
52.18,7593,52180
52.187,7585,52187
52.193,7585,52193
52.2,7578,52200
52.207,7585,52207
52.213,7585,52213
52.22,7588,52220
52.227,7586,52227
52.233,7586,52233
52.24,7570,52240
52.247,7575,52247
52.253,7575,52253
52.26,7604,52260
52.267,7590,52267
52.273,7590,52273
52.28,7552,52280
52.287,7552,52287
52.293,7552,52293
52.3,7630,52300
52.307,7614,52307
52.313,7614,52313
52.32,7534,52320
52.327,7558,52327
52.333,7558,52333
52.34,7619,52340
52.347,7613,52347
52.353,7613,52353
52.36,7567,52360
52.367,7560,52367
52.373,7560,52373
52.38,7602,52380
52.387,7616,52387
52.393,7616,52393
52.4,7581,52400
52.407,7557,52407
52.413,7557,52413
52.42,7593,52420
52.427,7611,52427
52.433,7611,52433
52.44,7572,52440
52.447,7562,52447
52.453,7562,52453
52.46,7582,52460
52.467,7603,52467
52.473,7603,52473
52.48,7589,52480
52.487,7564,52487
52.493,7564,52493
52.5,7575,52500
52.507,7617,52507
52.513,7617,52513
52.52,7606,52520
52.527,7558,52527
52.533,7558,52533
52.54,7565,52540
52.547,7610,52547
52.553,7610,52553
52.56,7621,52560
52.567,7567,52567
52.573,7567,52573
52.58,7554,52580
52.587,7600,52587
52.593,7600,52593
52.6,7620,52600
52.607,7582,52607
52.613,7582,52613
52.62,7560,52620
52.627,7598,52627
52.633,7598,52633
52.64,7619,52640
52.647,7578,52647
52.653,7578,52653
52.66,7555,52660
52.667,7603,52667
52.673,7603,52673
52.68,7622,52680
52.687,7587,52687
52.693,7587,52693
52.7,7559,52700
52.707,7590,52707
52.713,7590,52713
52.72,7607,52720
52.727,7596,52727
52.733,7596,52733
52.74,7574,52740
52.747,7591,52747
52.753,7591,52753
52.76,7620,52760
52.767,7583,52767
52.773,7583,52773
52.78,7572,52780
52.787,7603,52787
52.793,7603,52793
52.8,7607,52800
52.807,7589,52807
52.813,7589,52813
52.82,7589,52820
52.827,7602,52827
52.833,7602,52833
52.84,7589,52840
52.847,7588,52847
52.853,7588,52853
52.86,7606,52860
52.867,7602,52867
52.873,7602,52873
52.88,7587,52880
52.887,7582,52887
52.893,7582,52893
52.9,7592,52900
52.907,7605,52907
52.913,7605,52913
52.92,7600,52920
52.927,7574,52927
52.933,7574,52933
52.94,7597,52940
52.947,7636,52947
52.953,7636,52953
52.96,7574,52960
52.967,7569,52967
52.973,7569,52973
52.98,7632,52980
52.987,7618,52987
52.993,7618,52993
53,7570,53000
53.007,7574,53007
53.013,7574,53013
53.02,7606,53020
53.027,7614,53027
53.033,7614,53033
53.04,7601,53040
53.047,7573,53047
53.053,7573,53053
53.06,7580,53060
53.067,7617,53067
53.073,7617,53073
53.08,7620,53080
53.087,7579,53087
53.093,7579,53093
53.1,7587,53100
53.107,7617,53107
53.113,7617,53113
53.12,7615,53120
53.127,7588,53127
53.133,7588,53133
53.14,7598,53140
53.147,7612,53147
53.153,7612,53153
53.16,7594,53160
53.167,7575,53167
53.173,7575,53173
53.18,7615,53180
53.187,7623,53187
53.193,7623,53193
53.2,7579,53200
53.207,7581,53207
53.213,7581,53213
53.22,7619,53220
53.227,7629,53227
53.233,7629,53233
53.24,7585,53240
53.247,7589,53247
53.253,7589,53253
53.26,7601,53260
53.267,7607,53267
53.273,7607,53273
53.28,7615,53280
53.287,7594,53287
53.293,7594,53293
53.3,7593,53300
53.307,7610,53307
53.313,7610,53313
53.32,7620,53320
53.327,7602,53327
53.333,7602,53333
53.34,7588,53340
53.347,7605,53347
53.353,7605,53353
53.36,7616,53360
53.367,7605,53367
53.373,7605,53373
53.38,7595,53380
53.387,7609,53387
53.393,7609,53393
53.4,7611,53400
53.407,7595,53407
53.413,7595,53413
53.42,7597,53420
53.427,7617,53427
53.433,7617,53433
53.44,7616,53440
53.447,7602,53447
53.453,7602,53453
53.46,7599,53460
53.467,7612,53467
53.473,7612,53473
53.48,7611,53480
53.487,7605,53487
53.493,7605,53493
53.5,7592,53500
53.507,7620,53507
53.513,7620,53513
53.52,7630,53520
53.527,7598,53527
53.533,7598,53533
53.54,7595,53540
53.547,7614,53547
53.553,7614,53553
53.56,7622,53560
53.567,7603,53567
53.573,7603,53573
53.58,7587,53580
53.587,7615,53587
53.593,7615,53593
53.6,7620,53600
53.607,7596,53607
53.613,7596,53613
53.62,7582,53620
53.627,7595,53627
53.633,7595,53633
53.64,7639,53640
53.647,7618,53647
53.653,7618,53653
53.66,7594,53660
53.667,7623,53667
53.673,7623,53673
53.68,7628,53680
53.687,7589,53687
53.693,7589,53693
53.7,7604,53700
53.707,7640,53707
53.713,7640,53713
53.72,7619,53720
53.727,7588,53727
53.733,7588,53733
53.74,7597,53740
53.747,7609,53747
53.753,7609,53753
53.76,7600,53760
53.767,7601,53767
53.773,7601,53773
53.78,7617,53780
53.787,7631,53787
53.793,7631,53793
53.8,7599,53800
53.807,7598,53807
53.813,7598,53813
53.82,7625,53820
53.827,7619,53827
53.833,7619,53833
53.84,7602,53840
53.847,7622,53847
53.853,7622,53853
53.86,7619,53860
53.867,7599,53867
53.873,7599,53873
53.88,7599,53880
53.887,7629,53887
53.893,7629,53893
53.9,7625,53900
53.907,7586,53907
53.913,7586,53913
53.92,7607,53920
53.927,7646,53927
53.933,7646,53933
53.94,7617,53940
53.947,7576,53947
53.953,7576,53953
53.96,7612,53960
53.967,7662,53967
53.973,7662,53973
53.98,7610,53980
53.987,7567,53987
53.993,7567,53993
54,7618,54000
54.007,7653,54007
54.013,7653,54013
54.02,7598,54020
54.027,7586,54027
54.033,7586,54033
54.04,7618,54040
54.047,7640,54047
54.053,7640,54053
54.06,7627,54060
54.067,7608,54067
54.073,7608,54073
54.08,7606,54080
54.087,7632,54087
54.093,7632,54093
54.1,7609,54100
54.107,7594,54107
54.113,7594,54113
54.12,7636,54120
54.127,7648,54127
54.133,7648,54133
54.14,7595,54140
54.147,7584,54147
54.153,7584,54153
54.16,7638,54160
54.167,7640,54167
54.173,7640,54173
54.18,7604,54180
54.187,7580,54187
54.193,7580,54193
54.2,7633,54200
54.207,7668,54207
54.213,7668,54213
54.22,7609,54220
54.227,7596,54227
54.233,7596,54233
54.24,7621,54240
54.247,7656,54247
54.253,7656,54253
54.26,7622,54260
54.267,7589,54267
54.273,7589,54273
54.28,7600,54280
54.287,7645,54287
54.293,7645,54293
54.3,7640,54300
54.307,7596,54307
54.313,7596,54313
54.32,7600,54320
54.327,7636,54327
54.333,7636,54333
54.34,7638,54340
54.347,7610,54347
54.353,7610,54353
54.36,7614,54360
54.367,7636,54367
54.373,7636,54373
54.38,7638,54380
54.387,7622,54387
54.393,7622,54393
54.4,7603,54400
54.407,7634,54407
54.413,7634,54413
54.42,7644,54420
54.427,7604,54427
54.433,7604,54433
54.44,7613,54440
54.447,7647,54447
54.453,7647,54453
54.46,7623,54460
54.467,7606,54467
54.473,7606,54473
54.48,7625,54480
54.487,7638,54487
54.493,7638,54493
54.5,7622,54500
54.507,7611,54507
54.513,7611,54513
54.52,7631,54520
54.527,7640,54527
54.533,7640,54533
54.54,7628,54540
54.547,7613,54547
54.553,7613,54553
54.56,7623,54560
54.567,7643,54567
54.573,7643,54573
54.58,7636,54580
54.587,7619,54587
54.593,7619,54593
54.6,7620,54600
54.607,7623,54607
54.613,7623,54613
54.62,7612,54620
54.627,7637,54627
54.633,7637,54633
54.64,7642,54640
54.647,7616,54647
54.653,7616,54653
54.66,7613,54660
54.667,7641,54667
54.673,7641,54673
54.68,7636,54680
54.687,7617,54687
54.693,7617,54693
54.7,7631,54700
54.707,7630,54707
54.713,7630,54713
54.72,7645,54720
54.727,7647,54727
54.733,7647,54733
54.74,7606,54740
54.747,7608,54747
54.753,7608,54753
54.76,7655,54760
54.767,7650,54767
54.773,7650,54773
54.78,7610,54780
54.787,7612,54787
54.793,7612,54793
54.8,7646,54800
54.807,7645,54807
54.813,7645,54813
54.82,7615,54820
54.827,7608,54827
54.833,7608,54833
54.84,7644,54840
54.847,7658,54847
54.853,7658,54853
54.86,7629,54860
54.867,7618,54867
54.873,7618,54873
54.88,7639,54880
54.887,7658,54887
54.893,7658,54893
54.9,7630,54900
54.907,7623,54907
54.913,7623,54913
54.92,7642,54920
54.927,7636,54927
54.933,7636,54933
54.94,7635,54940
54.947,7626,54947
54.953,7626,54953
54.96,7624,54960
54.967,7635,54967
54.973,7635,54973
54.98,7636,54980
54.987,7619,54987
54.993,7619,54993
55,7625,55000
55.007,7654,55007
55.013,7654,55013
55.02,7651,55020
55.027,7627,55027
55.033,7627,55033
55.04,7636,55040
55.047,7655,55047
55.053,7655,55053
55.06,7635,55060
55.067,7621,55067
55.073,7621,55073
55.08,7638,55080
55.087,7636,55087
55.093,7636,55093
55.1,7635,55100
55.107,7627,55107
55.113,7627,55113
55.12,7631,55120
55.127,7649,55127
55.133,7649,55133
55.14,7631,55140
55.147,7624,55147
55.153,7624,55153
55.16,7630,55160
55.167,7657,55167
55.173,7657,55173
55.18,7644,55180
